product_id,date,sales_quantity,stock_level,price,day_of_week,month,year,is_weekend,sales_7d_avg,stock_to_sales_ratio
PRD001,2024-08-17 08:51:18.467791,9,20,342.79,5,8,2024,1,8.285714285714286,2.0
PRD001,2024-08-18 08:51:18.467791,14,85,336.03,6,8,2024,1,8.857142857142858,5.666666666666667
PRD001,2024-08-19 08:51:18.467791,10,28,365.11,0,8,2024,0,9.285714285714286,2.5454545454545454
PRD001,2024-08-20 08:51:18.467791,8,29,344.35,1,8,2024,0,9.142857142857142,3.2222222222222223
PRD001,2024-08-21 08:51:18.467791,7,17,335.69,2,8,2024,0,9.428571428571429,2.125
PRD001,2024-08-22 08:51:18.467791,6,67,377.33,3,8,2024,0,9.0,9.571428571428571
PRD001,2024-08-23 08:51:18.467791,8,57,348.13,4,8,2024,0,8.857142857142858,6.333333333333333
PRD001,2024-08-24 08:51:18.467791,13,38,341.29,5,8,2024,1,9.428571428571429,2.7142857142857144
PRD001,2024-08-25 08:51:18.467791,18,31,333.78,6,8,2024,1,10.0,1.631578947368421
PRD001,2024-08-26 08:51:18.467791,9,22,355.38,0,8,2024,0,9.857142857142858,2.2
PRD001,2024-08-27 08:51:18.467791,12,79,332.96,1,8,2024,0,10.428571428571429,6.076923076923077
PRD001,2024-08-28 08:51:18.467791,11,44,337.42,2,8,2024,0,11.0,3.6666666666666665
PRD001,2024-08-29 08:51:18.467791,14,26,378.76,3,8,2024,0,12.142857142857142,1.7333333333333334
PRD001,2024-08-30 08:51:18.467791,7,25,359.72,4,8,2024,0,12.0,3.125
PRD001,2024-08-31 08:51:18.467791,15,51,373.95,5,8,2024,1,12.285714285714286,3.1875
PRD001,2024-09-01 08:51:18.467791,13,42,377.37,6,9,2024,1,11.571428571428571,3.0
PRD001,2024-09-02 08:51:18.467791,7,22,371.07,0,9,2024,0,11.285714285714286,2.75
PRD001,2024-09-03 08:51:18.467791,7,17,326.44,1,9,2024,0,10.571428571428571,2.125
PRD001,2024-09-04 08:51:18.467791,8,64,359.14,2,9,2024,0,10.142857142857142,7.111111111111111
PRD001,2024-09-05 08:51:18.467791,6,94,340.07,3,9,2024,0,9.0,13.428571428571429
PRD001,2024-09-06 08:51:18.467791,10,56,333.93,4,9,2024,0,9.428571428571429,5.090909090909091
PRD001,2024-09-07 08:51:18.467791,11,70,329.46,5,9,2024,1,8.857142857142858,5.833333333333333
PRD001,2024-09-08 08:51:18.467791,10,25,351.88,6,9,2024,1,8.428571428571429,2.272727272727273
PRD001,2024-09-09 08:51:18.467791,6,69,354.0,0,9,2024,0,8.285714285714286,9.857142857142858
PRD001,2024-09-10 08:51:18.467791,6,74,342.88,1,9,2024,0,8.142857142857142,10.571428571428571
PRD001,2024-09-11 08:51:18.467791,5,48,322.06,2,9,2024,0,7.714285714285714,8.0
PRD001,2024-09-12 08:51:18.467791,7,90,388.38,3,9,2024,0,7.857142857142857,11.25
PRD001,2024-09-13 08:51:18.467791,5,68,364.38,4,9,2024,0,7.142857142857143,11.333333333333334
PRD001,2024-09-14 08:51:18.467791,11,58,347.37,5,9,2024,1,7.142857142857143,4.833333333333333
PRD001,2024-09-15 08:51:18.467791,12,43,347.65,6,9,2024,1,7.428571428571429,3.3076923076923075
PRD001,2024-09-16 08:51:18.467791,6,86,376.69,0,9,2024,0,7.428571428571429,12.285714285714286
PRD001,2024-09-17 08:51:18.467791,7,83,338.93,1,9,2024,0,7.571428571428571,10.375
PRD001,2024-09-18 08:51:18.467791,8,52,369.4,2,9,2024,0,8.0,5.777777777777778
PRD001,2024-09-19 08:51:18.467791,10,33,378.28,3,9,2024,0,8.428571428571429,3.0
PRD001,2024-09-20 08:51:18.467791,5,30,351.78,4,9,2024,0,8.428571428571429,5.0
PRD001,2024-09-21 08:51:18.467791,9,30,346.51,5,9,2024,1,8.142857142857142,3.0
PRD001,2024-09-22 08:51:18.467791,13,46,377.61,6,9,2024,1,8.285714285714286,3.2857142857142856
PRD001,2024-09-23 08:51:18.467791,8,56,371.84,0,9,2024,0,8.571428571428571,6.222222222222222
PRD001,2024-09-24 08:51:18.467791,10,19,391.91,1,9,2024,0,9.0,1.7272727272727273
PRD001,2024-09-25 08:51:18.467791,9,76,366.04,2,9,2024,0,9.142857142857142,7.6
PRD001,2024-09-26 08:51:18.467791,10,49,357.99,3,9,2024,0,9.142857142857142,4.454545454545454
PRD001,2024-09-27 08:51:18.467791,8,20,373.85,4,9,2024,0,9.571428571428571,2.2222222222222223
PRD001,2024-09-28 08:51:18.467791,11,15,335.32,5,9,2024,1,9.857142857142858,1.25
PRD001,2024-09-29 08:51:18.467791,12,49,355.22,6,9,2024,1,9.714285714285714,3.769230769230769
PRD001,2024-09-30 08:51:18.467791,10,85,378.78,0,9,2024,0,10.0,7.7272727272727275
PRD001,2024-10-01 08:51:18.467791,9,22,372.21,1,10,2024,0,9.857142857142858,2.2
PRD001,2024-10-02 08:51:18.467791,7,19,364.79,2,10,2024,0,9.571428571428571,2.375
PRD001,2024-10-03 08:51:18.467791,8,92,362.55,3,10,2024,0,9.285714285714286,10.222222222222221
PRD001,2024-10-04 08:51:18.467791,9,22,349.19,4,10,2024,0,9.428571428571429,2.2
PRD001,2024-10-05 08:51:18.467791,10,63,345.04,5,10,2024,1,9.285714285714286,5.7272727272727275
PRD001,2024-10-06 08:51:18.467791,10,26,326.75,6,10,2024,1,9.0,2.3636363636363638
PRD001,2024-10-07 08:51:18.467791,9,83,351.38,0,10,2024,0,8.857142857142858,8.3
PRD001,2024-10-08 08:51:18.467791,9,78,377.98,1,10,2024,0,8.857142857142858,7.8
PRD001,2024-10-09 08:51:18.467791,9,32,353.22,2,10,2024,0,9.142857142857142,3.2
PRD001,2024-10-10 08:51:18.467791,6,86,326.97,3,10,2024,0,8.857142857142858,12.285714285714286
PRD001,2024-10-11 08:51:18.467791,6,62,326.85,4,10,2024,0,8.428571428571429,8.857142857142858
PRD001,2024-10-12 08:51:18.467791,12,53,342.22,5,10,2024,1,8.714285714285714,4.076923076923077
PRD001,2024-10-13 08:51:18.467791,8,14,348.76,6,10,2024,1,8.428571428571429,1.5555555555555556
PRD001,2024-10-14 08:51:18.467791,7,62,347.93,0,10,2024,0,8.142857142857142,7.75
PRD001,2024-10-15 08:51:18.467791,6,69,382.87,1,10,2024,0,7.714285714285714,9.857142857142858
PRD001,2024-10-16 08:51:18.467791,9,91,328.25,2,10,2024,0,7.714285714285714,9.1
PRD001,2024-10-17 08:51:18.467791,7,82,355.89,3,10,2024,0,7.857142857142857,10.25
PRD001,2024-10-18 08:51:18.467791,8,88,376.49,4,10,2024,0,8.142857142857142,9.777777777777779
PRD001,2024-10-19 08:51:18.467791,11,40,333.87,5,10,2024,1,8.0,3.3333333333333335
PRD001,2024-10-20 08:51:18.467791,12,33,390.25,6,10,2024,1,8.571428571428571,2.5384615384615383
PRD001,2024-10-21 08:51:18.467791,6,73,374.0,0,10,2024,0,8.428571428571429,10.428571428571429
PRD001,2024-10-22 08:51:18.467791,7,33,354.58,1,10,2024,0,8.571428571428571,4.125
PRD001,2024-10-23 08:51:18.467791,10,39,362.16,2,10,2024,0,8.714285714285714,3.5454545454545454
PRD001,2024-10-24 08:51:18.467791,6,15,361.81,3,10,2024,0,8.571428571428571,2.142857142857143
PRD001,2024-10-25 08:51:18.467791,9,84,339.93,4,10,2024,0,8.714285714285714,8.4
PRD001,2024-10-26 08:51:18.467791,14,26,392.17,5,10,2024,1,9.142857142857142,1.7333333333333334
PRD001,2024-10-27 08:51:18.467791,15,17,369.6,6,10,2024,1,9.571428571428571,1.0625
PRD001,2024-10-28 08:51:18.467791,10,11,376.12,0,10,2024,0,10.142857142857142,1.0
PRD001,2024-10-29 08:51:18.467791,7,81,372.25,1,10,2024,0,10.142857142857142,10.125
PRD001,2024-10-30 08:51:18.467791,9,28,332.79,2,10,2024,0,10.0,2.8
PRD001,2024-10-31 08:51:18.467791,10,28,347.64,3,10,2024,0,10.571428571428571,2.5454545454545454
PRD001,2024-11-01 08:51:18.467791,8,88,373.45,4,11,2024,0,10.428571428571429,9.777777777777779
PRD001,2024-11-02 08:51:18.467791,13,62,353.17,5,11,2024,1,10.285714285714286,4.428571428571429
PRD001,2024-11-03 08:51:18.467791,14,53,386.17,6,11,2024,1,10.142857142857142,3.533333333333333
PRD001,2024-11-04 08:51:18.467791,10,66,335.33,0,11,2024,0,10.142857142857142,6.0
PRD001,2024-11-05 08:51:18.467791,9,58,341.06,1,11,2024,0,10.428571428571429,5.8
PRD001,2024-11-06 08:51:18.467791,10,76,376.28,2,11,2024,0,10.571428571428571,6.909090909090909
PRD001,2024-11-07 08:51:18.467791,5,76,385.2,3,11,2024,0,9.857142857142858,12.666666666666666
PRD001,2024-11-08 08:51:18.467791,7,67,390.95,4,11,2024,0,9.714285714285714,8.375
PRD001,2024-11-09 08:51:18.467791,15,46,382.07,5,11,2024,1,10.0,2.875
PRD001,2024-11-10 08:51:18.467791,9,15,370.15,6,11,2024,1,9.285714285714286,1.5
PRD001,2024-11-11 08:51:18.467791,8,28,350.89,0,11,2024,0,9.0,3.111111111111111
PRD001,2024-11-12 08:51:18.467791,10,13,350.12,1,11,2024,0,9.142857142857142,1.1818181818181819
PRD001,2024-11-13 08:51:18.467791,9,63,345.29,2,11,2024,0,9.0,6.3
PRD001,2024-11-14 08:51:18.467791,7,23,335.12,3,11,2024,0,9.285714285714286,2.875
PRD001,2024-11-15 08:51:18.467791,9,20,372.75,4,11,2024,0,9.571428571428571,2.0
PRD001,2024-11-16 08:51:18.467791,11,16,343.47,5,11,2024,1,9.0,1.3333333333333333
PRD001,2024-11-17 08:51:18.467791,14,83,342.6,6,11,2024,1,9.714285714285714,5.533333333333333
PRD001,2024-11-18 08:51:18.467791,7,51,385.94,0,11,2024,0,9.571428571428571,6.375
PRD001,2024-11-19 08:51:18.467791,7,68,357.08,1,11,2024,0,9.142857142857142,8.5
PRD001,2024-11-20 08:51:18.467791,9,91,380.97,2,11,2024,0,9.142857142857142,9.1
PRD001,2024-11-21 08:51:18.467791,9,68,348.1,3,11,2024,0,9.428571428571429,6.8
PRD001,2024-11-22 08:51:18.467791,8,38,363.52,4,11,2024,0,9.285714285714286,4.222222222222222
PRD001,2024-11-23 08:51:18.467791,10,74,379.76,5,11,2024,1,9.142857142857142,6.7272727272727275
PRD001,2024-11-24 08:51:18.467791,11,70,391.0,6,11,2024,1,8.714285714285714,5.833333333333333
PRD001,2024-11-25 08:51:18.467791,10,31,322.53,0,11,2024,0,9.142857142857142,2.8181818181818183
PRD001,2024-11-26 08:51:18.467791,9,63,336.83,1,11,2024,0,9.428571428571429,6.3
PRD001,2024-11-27 08:51:18.467791,10,25,354.02,2,11,2024,0,9.571428571428571,2.272727272727273
PRD001,2024-11-28 08:51:18.467791,12,29,390.15,3,11,2024,0,10.0,2.230769230769231
PRD001,2024-11-29 08:51:18.467791,7,81,327.32,4,11,2024,0,9.857142857142858,10.125
PRD001,2024-11-30 08:51:18.467791,16,22,345.67,5,11,2024,1,10.714285714285714,1.2941176470588236
PRD001,2024-12-01 08:51:18.467791,9,66,377.69,6,12,2024,1,10.428571428571429,6.6
PRD001,2024-12-02 08:51:18.467791,5,89,355.68,0,12,2024,0,9.714285714285714,14.833333333333334
PRD001,2024-12-03 08:51:18.467791,6,73,368.01,1,12,2024,0,9.285714285714286,10.428571428571429
PRD001,2024-12-04 08:51:18.467791,7,35,389.42,2,12,2024,0,8.857142857142858,4.375
PRD001,2024-12-05 08:51:18.467791,8,38,358.4,3,12,2024,0,8.285714285714286,4.222222222222222
PRD001,2024-12-06 08:51:18.467791,8,42,352.52,4,12,2024,0,8.428571428571429,4.666666666666667
PRD001,2024-12-07 08:51:18.467791,9,62,352.63,5,12,2024,1,7.428571428571429,6.2
PRD001,2024-12-08 08:51:18.467791,10,22,353.39,6,12,2024,1,7.571428571428571,2.0
PRD001,2024-12-09 08:51:18.467791,6,77,322.74,0,12,2024,0,7.714285714285714,11.0
PRD001,2024-12-10 08:51:18.467791,5,30,329.37,1,12,2024,0,7.571428571428571,5.0
PRD001,2024-12-11 08:51:18.467791,9,49,362.39,2,12,2024,0,7.857142857142857,4.9
PRD001,2024-12-12 08:51:18.467791,4,89,356.74,3,12,2024,0,7.285714285714286,17.8
PRD001,2024-12-13 08:51:18.467791,7,70,364.03,4,12,2024,0,7.142857142857143,8.75
PRD001,2024-12-14 08:51:18.467791,11,79,326.02,5,12,2024,1,7.428571428571429,6.583333333333333
PRD001,2024-12-15 08:51:18.467791,9,85,383.67,6,12,2024,1,7.285714285714286,8.5
PRD001,2024-12-16 08:51:18.467791,9,12,325.36,0,12,2024,0,7.714285714285714,1.2
PRD001,2024-12-17 08:51:18.467791,7,63,340.82,1,12,2024,0,8.0,7.875
PRD001,2024-12-18 08:51:18.467791,10,27,375.89,2,12,2024,0,8.142857142857142,2.4545454545454546
PRD001,2024-12-19 08:51:18.467791,6,24,385.93,3,12,2024,0,8.428571428571429,3.4285714285714284
PRD001,2024-12-20 08:51:18.467791,6,53,358.36,4,12,2024,0,8.285714285714286,7.571428571428571
PRD001,2024-12-21 08:51:18.467791,13,23,362.97,5,12,2024,1,8.571428571428571,1.6428571428571428
PRD001,2024-12-22 08:51:18.467791,9,51,362.09,6,12,2024,1,8.571428571428571,5.1
PRD001,2024-12-23 08:51:18.467791,8,35,324.34,0,12,2024,0,8.428571428571429,3.888888888888889
PRD001,2024-12-24 08:51:18.467791,9,26,374.4,1,12,2024,0,8.714285714285714,2.6
PRD001,2024-12-25 08:51:18.467791,10,38,389.57,2,12,2024,0,8.714285714285714,3.4545454545454546
PRD001,2024-12-26 08:51:18.467791,10,17,338.17,3,12,2024,0,9.285714285714286,1.5454545454545454
PRD001,2024-12-27 08:51:18.467791,7,57,332.54,4,12,2024,0,9.428571428571429,7.125
PRD001,2024-12-28 08:51:18.467791,13,61,388.99,5,12,2024,1,9.428571428571429,4.357142857142857
PRD001,2024-12-29 08:51:18.467791,12,30,355.85,6,12,2024,1,9.857142857142858,2.3076923076923075
PRD001,2024-12-30 08:51:18.467791,11,28,348.24,0,12,2024,0,10.285714285714286,2.3333333333333335
PRD001,2024-12-31 08:51:18.467791,13,24,344.52,1,12,2024,0,10.857142857142858,1.7142857142857142
PRD001,2025-01-01 08:51:18.467791,5,76,358.79,2,1,2025,0,10.142857142857142,12.666666666666666
PRD001,2025-01-02 08:51:18.467791,8,70,321.53,3,1,2025,0,9.857142857142858,7.777777777777778
PRD001,2025-01-03 08:51:18.467791,7,23,362.9,4,1,2025,0,9.857142857142858,2.875
PRD001,2025-01-04 08:51:18.467791,9,25,368.28,5,1,2025,1,9.285714285714286,2.5
PRD001,2025-01-05 08:51:18.467791,14,33,379.89,6,1,2025,1,9.571428571428571,2.2
PRD001,2025-01-06 08:51:18.467791,11,52,386.95,0,1,2025,0,9.571428571428571,4.333333333333333
PRD001,2025-01-07 08:51:18.467791,8,18,329.83,1,1,2025,0,8.857142857142858,2.0
PRD001,2025-01-08 08:51:18.467791,6,59,330.34,2,1,2025,0,9.0,8.428571428571429
PRD001,2025-01-09 08:51:18.467791,8,14,388.37,3,1,2025,0,9.0,1.5555555555555556
PRD001,2025-01-10 08:51:18.467791,8,69,337.31,4,1,2025,0,9.142857142857142,7.666666666666667
PRD001,2025-01-11 08:51:18.467791,13,8,358.08,5,1,2025,1,9.714285714285714,0.5714285714285714
PRD001,2025-01-12 08:51:18.467791,12,88,336.19,6,1,2025,1,9.428571428571429,6.769230769230769
PRD001,2025-01-13 08:51:18.467791,6,86,347.65,0,1,2025,0,8.714285714285714,12.285714285714286
PRD001,2025-01-14 08:51:18.467791,5,70,360.32,1,1,2025,0,8.285714285714286,11.666666666666666
PRD001,2025-01-15 08:51:18.467791,7,92,351.64,2,1,2025,0,8.428571428571429,11.5
PRD001,2025-01-16 08:51:18.467791,9,64,339.86,3,1,2025,0,8.571428571428571,6.4
PRD001,2025-01-17 08:51:18.467791,7,25,352.33,4,1,2025,0,8.428571428571429,3.125
PRD001,2025-01-18 08:51:18.467791,13,57,359.09,5,1,2025,1,8.428571428571429,4.071428571428571
PRD001,2025-01-19 08:51:18.467791,11,41,392.38,6,1,2025,1,8.285714285714286,3.4166666666666665
PRD001,2025-01-20 08:51:18.467791,8,55,384.81,0,1,2025,0,8.571428571428571,6.111111111111111
PRD001,2025-01-21 08:51:18.467791,5,61,340.4,1,1,2025,0,8.571428571428571,10.166666666666666
PRD001,2025-01-22 08:51:18.467791,9,25,350.52,2,1,2025,0,8.857142857142858,2.5
PRD001,2025-01-23 08:51:18.467791,8,27,384.24,3,1,2025,0,8.714285714285714,3.0
PRD001,2025-01-24 08:51:18.467791,8,80,336.65,4,1,2025,0,8.857142857142858,8.88888888888889
PRD001,2025-01-25 08:51:18.467791,11,14,337.38,5,1,2025,1,8.571428571428571,1.1666666666666667
PRD001,2025-01-26 08:51:18.467791,14,84,327.21,6,1,2025,1,9.0,5.6
PRD001,2025-01-27 08:51:18.467791,12,33,379.61,0,1,2025,0,9.571428571428571,2.5384615384615383
PRD001,2025-01-28 08:51:18.467791,13,69,336.08,1,1,2025,0,10.714285714285714,4.928571428571429
PRD001,2025-01-29 08:51:18.467791,7,91,324.42,2,1,2025,0,10.428571428571429,11.375
PRD001,2025-01-30 08:51:18.467791,9,21,362.14,3,1,2025,0,10.571428571428571,2.1
PRD001,2025-01-31 08:51:18.467791,12,21,388.74,4,1,2025,0,11.142857142857142,1.6153846153846154
PRD001,2025-02-01 08:51:18.467791,10,33,341.43,5,2,2025,1,11.0,3.0
PRD001,2025-02-02 08:51:18.467791,11,43,389.92,6,2,2025,1,10.571428571428571,3.5833333333333335
PRD001,2025-02-03 08:51:18.467791,6,39,360.06,0,2,2025,0,9.714285714285714,5.571428571428571
PRD001,2025-02-04 08:51:18.467791,7,22,348.59,1,2,2025,0,8.857142857142858,2.75
PRD001,2025-02-05 08:51:18.467791,5,71,344.74,2,2,2025,0,8.571428571428571,11.833333333333334
PRD001,2025-02-06 08:51:18.467791,6,81,331.35,3,2,2025,0,8.142857142857142,11.571428571428571
PRD001,2025-02-07 08:51:18.467791,8,33,360.33,4,2,2025,0,7.571428571428571,3.6666666666666665
PRD001,2025-02-08 08:51:18.467791,8,57,388.47,5,2,2025,1,7.285714285714286,6.333333333333333
PRD001,2025-02-09 08:51:18.467791,10,10,348.25,6,2,2025,1,7.142857142857143,0.9090909090909091
PRD001,2025-02-10 08:51:18.467791,6,36,369.76,0,2,2025,0,7.142857142857143,5.142857142857143
PRD001,2025-02-11 08:51:18.467791,10,84,348.32,1,2,2025,0,7.571428571428571,7.636363636363637
PRD001,2025-02-12 08:51:18.467791,10,56,340.52,2,2,2025,0,8.285714285714286,5.090909090909091
